nome, url, hf_hub_id, arquitetura, num_param, escala, tipo_treinamento, dataset
resnetrs350.tf_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rs-weights/resnetrs350_i256_ema-5a1aa8f1.pth,timm/resnetrs350.tf_in1k,resnetrs350,163956168,large,TRAINING_TYPE,ImageNet-1K
resnetrs420.tf_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rs-weights/resnetrs420_ema-972dee69.pth,timm/resnetrs420.tf_in1k,resnetrs420,191891656,large,TRAINING_TYPE,ImageNet-1K
resnetv2_18.ra4_e3600_r224_in1k,,timm/resnetv2_18.ra4_e3600_r224_in1k,resnetv2_18,11687720,small,TRAINING_TYPE,ImageNet-1K
resnetv2_18d.ra4_e3600_r224_in1k,,timm/resnetv2_18d.ra4_e3600_r224_in1k,resnetv2_18d,11706952,small,TRAINING_TYPE,ImageNet-1K
resnetv2_34.ra4_e3600_r224_in1k,,timm/resnetv2_34.ra4_e3600_r224_in1k,resnetv2_34,21795880,small,TRAINING_TYPE,ImageNet-1K
resnetv2_34d.ra4_e3600_r224_in1k,,timm/resnetv2_34d.ra4_e3600_r224_in1k,resnetv2_34d,21815112,small,TRAINING_TYPE,ImageNet-1K
resnetv2_34d.ra4_e3600_r384_in1k,,timm/resnetv2_34d.ra4_e3600_r384_in1k,resnetv2_34d,21815112,small,TRAINING_TYPE,ImageNet-1K
resnetv2_50.a1h_in1k,,timm/resnetv2_50.a1h_in1k,resnetv2_50,25549352,small,TRAINING_TYPE,ImageNet-1K
resnetv2_50d_evos.ah_in1k,,timm/resnetv2_50d_evos.ah_in1k,resnetv2_50d_evos,25591368,small,TRAINING_TYPE,ImageNet-1K
resnetv2_50d_gn.ah_in1k,,timm/resnetv2_50d_gn.ah_in1k,resnetv2_50d_gn,25568584,small,TRAINING_TYPE,ImageNet-1K
resnetv2_50x1_bit.goog_distilled_in1k,,timm/resnetv2_50x1_bit.goog_distilled_in1k,resnetv2_50x1_bit,25549352,small,TRAINING_TYPE,ImageNet-1K
resnetv2_50x1_bit.goog_in21k,,timm/resnetv2_50x1_bit.goog_in21k,resnetv2_50x1_bit,68256659,base,TRAINING_TYPE,DATASET
resnetv2_50x1_bit.goog_in21k_ft_in1k,,timm/resnetv2_50x1_bit.goog_in21k_ft_in1k,resnetv2_50x1_bit,25549352,small,TRAINING_TYPE,ImageNet-1K
resnetv2_50x3_bit.goog_in21k,,timm/resnetv2_50x3_bit.goog_in21k,resnetv2_50x3_bit,345399315,giant,TRAINING_TYPE,DATASET
resnetv2_50x3_bit.goog_in21k_ft_in1k,,timm/resnetv2_50x3_bit.goog_in21k_ft_in1k,resnetv2_50x3_bit,217319080,large,TRAINING_TYPE,ImageNet-1K
resnetv2_101.a1h_in1k,,timm/resnetv2_101.a1h_in1k,resnetv2_101,44541480,base,TRAINING_TYPE,ImageNet-1K
resnetv2_101x1_bit.goog_in21k,,timm/resnetv2_101x1_bit.goog_in21k,resnetv2_101x1_bit,87248787,base,TRAINING_TYPE,DATASET
resnetv2_101x1_bit.goog_in21k_ft_in1k,,timm/resnetv2_101x1_bit.goog_in21k_ft_in1k,resnetv2_101x1_bit,44541480,base,TRAINING_TYPE,ImageNet-1K
resnetv2_101x3_bit.goog_in21k,,timm/resnetv2_101x3_bit.goog_in21k,resnetv2_101x3_bit,516015123,giant,TRAINING_TYPE,DATASET
resnetv2_101x3_bit.goog_in21k_ft_in1k,,timm/resnetv2_101x3_bit.goog_in21k_ft_in1k,resnetv2_101x3_bit,387934888,giant,TRAINING_TYPE,ImageNet-1K
resnetv2_152x2_bit.goog_in21k,,timm/resnetv2_152x2_bit.goog_in21k,resnetv2_152x2_bit,321728979,giant,TRAINING_TYPE,DATASET
resnetv2_152x2_bit.goog_in21k_ft_in1k,,timm/resnetv2_152x2_bit.goog_in21k_ft_in1k,resnetv2_152x2_bit,236335208,large,TRAINING_TYPE,ImageNet-1K
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,,timm/resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,resnetv2_152x2_bit,236335208,large,TRAINING_TYPE,ImageNet-1K
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,,timm/resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,resnetv2_152x2_bit,236335208,large,TRAINING_TYPE,ImageNet-1K
resnetv2_152x4_bit.goog_in21k,,timm/resnetv2_152x4_bit.goog_in21k,resnetv2_152x4_bit,1107299923,giant,TRAINING_TYPE,DATASET
resnetv2_152x4_bit.goog_in21k_ft_in1k,,timm/resnetv2_152x4_bit.goog_in21k_ft_in1k,resnetv2_152x4_bit,936533224,giant,TRAINING_TYPE,ImageNet-1K
resnext26ts.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/resnext26ts_256_ra2-8bbd9106.pth,timm/resnext26ts.ra2_in1k,resnext26ts,10297952,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.a1_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-rsb-weights/resnext50_32x4d_a1_0-b5a91a1d.pth,timm/resnext50_32x4d.a1_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rsb-weights/resnext50_32x4d_a1h-0146ab0a.pth,timm/resnext50_32x4d.a1h_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.a2_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-rsb-weights/resnext50_32x4d_a2_0-efc76add.pth,timm/resnext50_32x4d.a2_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.a3_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-rsb-weights/resnext50_32x4d_a3_0-3e450271.pth,timm/resnext50_32x4d.a3_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_supervised_resnext50_32x4-ddb3e555.pth,timm/resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_weakly_supervised_resnext50_32x4-72679e44.pth,timm/resnext50_32x4d.fb_swsl_ig1b_ft_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_resnext50_32x4d-e6a097c1.pth,timm/resnext50_32x4d.gluon_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.ra_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-weights/resnext50_32x4d_ra-d733960d.pth,timm/resnext50_32x4d.ra_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.tv2_in1k,https://download.pytorch.org/models/resnext50_32x4d-1a0047aa.pth,timm/resnext50_32x4d.tv2_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50_32x4d.tv_in1k,https://download.pytorch.org/models/resnext50_32x4d-7cdf4587.pth,timm/resnext50_32x4d.tv_in1k,resnext50_32x4d,25028904,small,TRAINING_TYPE,ImageNet-1K
resnext50d_32x4d.bt_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/resnext50d_32x4d-103e99f8.pth,timm/resnext50d_32x4d.bt_in1k,resnext50d_32x4d,25048136,small,TRAINING_TYPE,ImageNet-1K
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_supervised_resnext101_32x4-dc43570a.pth,timm/resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,resnext101_32x4d,44177704,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x4d.fb_swsl_ig1b_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_weakly_supervised_resnext101_32x4-3f87e46b.pth,timm/resnext101_32x4d.fb_swsl_ig1b_ft_in1k,resnext101_32x4d,44177704,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x4d.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_resnext101_32x4d-b253c8c4.pth,timm/resnext101_32x4d.gluon_in1k,resnext101_32x4d,44177704,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_supervised_resnext101_32x8-2cfe2f8b.pth,timm/resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,resnext101_32x8d,88791336,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x8d.fb_swsl_ig1b_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_weakly_supervised_resnext101_32x8-b4712904.pth,timm/resnext101_32x8d.fb_swsl_ig1b_ft_in1k,resnext101_32x8d,88791336,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x8d.fb_wsl_ig1b_ft_in1k,https://download.pytorch.org/models/ig_resnext101_32x8-c38310e5.pth,timm/resnext101_32x8d.fb_wsl_ig1b_ft_in1k,resnext101_32x8d,88791336,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x8d.tv2_in1k,https://download.pytorch.org/models/resnext101_32x8d-110c445d.pth,timm/resnext101_32x8d.tv2_in1k,resnext101_32x8d,88791336,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x8d.tv_in1k,https://download.pytorch.org/models/resnext101_32x8d-8ba56ff5.pth,timm/resnext101_32x8d.tv_in1k,resnext101_32x8d,88791336,base,TRAINING_TYPE,ImageNet-1K
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_supervised_resnext101_32x16-15fffa57.pth,timm/resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,resnext101_32x16d,194026792,large,TRAINING_TYPE,ImageNet-1K
resnext101_32x16d.fb_swsl_ig1b_ft_in1k,https://dl.fbaipublicfiles.com/semiweaksupervision/model_files/semi_weakly_supervised_resnext101_32x16-f3559a9c.pth,timm/resnext101_32x16d.fb_swsl_ig1b_ft_in1k,resnext101_32x16d,194026792,large,TRAINING_TYPE,ImageNet-1K
resnext101_32x16d.fb_wsl_ig1b_ft_in1k,https://download.pytorch.org/models/ig_resnext101_32x16-c6f796b0.pth,timm/resnext101_32x16d.fb_wsl_ig1b_ft_in1k,resnext101_32x16d,194026792,large,TRAINING_TYPE,ImageNet-1K
resnext101_32x32d.fb_wsl_ig1b_ft_in1k,https://download.pytorch.org/models/ig_resnext101_32x32-e4b90b00.pth,timm/resnext101_32x32d.fb_wsl_ig1b_ft_in1k,resnext101_32x32d,468530472,giant,TRAINING_TYPE,ImageNet-1K
resnext101_64x4d.c1_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/resnext101_64x4d_c-0d0e0cc0.pth,timm/resnext101_64x4d.c1_in1k,resnext101_64x4d,83455272,base,TRAINING_TYPE,ImageNet-1K
resnext101_64x4d.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_resnext101_64x4d-f9a8e184.pth,timm/resnext101_64x4d.gluon_in1k,resnext101_64x4d,83455272,base,TRAINING_TYPE,ImageNet-1K
resnext101_64x4d.tv_in1k,https://download.pytorch.org/models/resnext101_64x4d-173b62eb.pth,timm/resnext101_64x4d.tv_in1k,resnext101_64x4d,83455272,base,TRAINING_TYPE,ImageNet-1K
rexnet_100.nav_in1k,,timm/rexnet_100.nav_in1k,rexnet_100,4796873,tiny,TRAINING_TYPE,ImageNet-1K
rexnet_130.nav_in1k,,timm/rexnet_130.nav_in1k,rexnet_130,7557091,tiny,TRAINING_TYPE,ImageNet-1K
rexnet_150.nav_in1k,,timm/rexnet_150.nav_in1k,rexnet_150,9728593,tiny,TRAINING_TYPE,ImageNet-1K
rexnet_200.nav_in1k,,timm/rexnet_200.nav_in1k,rexnet_200,16366620,small,TRAINING_TYPE,ImageNet-1K
rexnet_300.nav_in1k,,timm/rexnet_300.nav_in1k,rexnet_300,34708792,base,TRAINING_TYPE,ImageNet-1K
rexnetr_200.sw_in12k,,timm/rexnetr_200.sw_in12k,rexnetr_200,44235013,base,TRAINING_TYPE,DATASET
rexnetr_200.sw_in12k_ft_in1k,,timm/rexnetr_200.sw_in12k_ft_in1k,rexnetr_200,16522432,small,TRAINING_TYPE,ImageNet-1K
rexnetr_300.sw_in12k,,timm/rexnetr_300.sw_in12k,rexnetr_300,76373469,base,TRAINING_TYPE,DATASET
rexnetr_300.sw_in12k_ft_in1k,,timm/rexnetr_300.sw_in12k_ft_in1k,rexnetr_300,34810008,base,TRAINING_TYPE,ImageNet-1K
sam2_hiera_base_plus.fb_r896,,timm/sam2_hiera_base_plus.fb_r896,sam2_hiera_base_plus,68677504,base,TRAINING_TYPE,DATASET
sam2_hiera_base_plus.fb_r896_2pt1,,timm/sam2_hiera_base_plus.fb_r896_2pt1,sam2_hiera_base_plus,68677504,base,TRAINING_TYPE,DATASET
sam2_hiera_large.fb_r1024,,timm/sam2_hiera_large.fb_r1024,sam2_hiera_large,212151600,large,TRAINING_TYPE,DATASET
sam2_hiera_large.fb_r1024_2pt1,,timm/sam2_hiera_large.fb_r1024_2pt1,sam2_hiera_large,212151600,large,TRAINING_TYPE,DATASET
sam2_hiera_small.fb_r896,,timm/sam2_hiera_small.fb_r896,sam2_hiera_small,33948864,base,TRAINING_TYPE,DATASET
sam2_hiera_small.fb_r896_2pt1,,timm/sam2_hiera_small.fb_r896_2pt1,sam2_hiera_small,33948864,base,TRAINING_TYPE,DATASET
sam2_hiera_tiny.fb_r896,,timm/sam2_hiera_tiny.fb_r896,sam2_hiera_tiny,26851008,small,TRAINING_TYPE,DATASET
sam2_hiera_tiny.fb_r896_2pt1,,timm/sam2_hiera_tiny.fb_r896_2pt1,sam2_hiera_tiny,26851008,small,TRAINING_TYPE,DATASET
samvit_base_patch16.sa1b,https://dl.fbaipublicfiles.com/segment_anything/sam_vit_b_01ec64.pth,timm/samvit_base_patch16.sa1b,samvit_base_patch16,89670912,base,TRAINING_TYPE,DATASET
samvit_huge_patch16.sa1b,https://dl.fbaipublicfiles.com/segment_anything/sam_vit_h_4b8939.pth,timm/samvit_huge_patch16.sa1b,samvit_huge_patch16,637026048,giant,TRAINING_TYPE,DATASET
samvit_large_patch16.sa1b,https://dl.fbaipublicfiles.com/segment_anything/sam_vit_l_0b3195.pth,timm/samvit_large_patch16.sa1b,samvit_large_patch16,308278272,giant,TRAINING_TYPE,DATASET
sebotnet33ts_256.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/sebotnet33ts_a1h2_256-957e3c3e.pth,timm/sebotnet33ts_256.a1h_in1k,sebotnet33ts_256,13701984,small,TRAINING_TYPE,ImageNet-1K
sehalonet33ts.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/sehalonet33ts_256-87e053f9.pth,timm/sehalonet33ts.ra2_in1k,sehalonet33ts,13691712,small,TRAINING_TYPE,ImageNet-1K
selecsls42b.in1k,,timm/selecsls42b.in1k,selecsls42b,32458248,base,TRAINING_TYPE,ImageNet-1K
selecsls60.in1k,,timm/selecsls60.in1k,selecsls60,30670768,base,TRAINING_TYPE,ImageNet-1K
selecsls60b.in1k,,timm/selecsls60b.in1k,selecsls60b,32774064,base,TRAINING_TYPE,ImageNet-1K
semnasnet_075.rmsp_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/semnasnet_075-18710866.pth,timm/semnasnet_075.rmsp_in1k,semnasnet_075,2912278,tiny,TRAINING_TYPE,ImageNet-1K
semnasnet_100.rmsp_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/mnasnet_a1-d9418771.pth,timm/semnasnet_100.rmsp_in1k,semnasnet_100,3887038,tiny,TRAINING_TYPE,ImageNet-1K
senet154.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_senet154-70a1a3c0.pth,timm/senet154.gluon_in1k,senet154,115088984,large,TRAINING_TYPE,ImageNet-1K
sequencer2d_l.in1k,,timm/sequencer2d_l.in1k,sequencer2d_l,54298216,base,TRAINING_TYPE,ImageNet-1K
sequencer2d_m.in1k,,timm/sequencer2d_m.in1k,sequencer2d_m,38307688,base,TRAINING_TYPE,ImageNet-1K
sequencer2d_s.in1k,,timm/sequencer2d_s.in1k,sequencer2d_s,27651688,small,TRAINING_TYPE,ImageNet-1K
seresnet33ts.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/seresnet33ts_256-f8ad44d9.pth,timm/seresnet33ts.ra2_in1k,seresnet33ts,19779200,small,TRAINING_TYPE,ImageNet-1K
seresnet50.a1_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-rsb-weights/seresnet50_a1_0-ffa00869.pth,timm/seresnet50.a1_in1k,seresnet50,28088024,small,TRAINING_TYPE,ImageNet-1K
seresnet50.a2_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-rsb-weights/seresnet50_a2_0-850de0d9.pth,timm/seresnet50.a2_in1k,seresnet50,28088024,small,TRAINING_TYPE,ImageNet-1K
seresnet50.a3_in1k,https://github.com/huggingface/pytorch-image-models/releases/download/v0.1-rsb-weights/seresnet50_a3_0-317ecd56.pth,timm/seresnet50.a3_in1k,seresnet50,28088024,small,TRAINING_TYPE,ImageNet-1K
seresnet50.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnet50_ra_224-8efdb4bb.pth,timm/seresnet50.ra2_in1k,seresnet50,28088024,small,TRAINING_TYPE,ImageNet-1K
seresnet152d.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnet152d_ra2-04464dd2.pth,timm/seresnet152d.ra2_in1k,seresnet152d,66841080,base,TRAINING_TYPE,ImageNet-1K
seresnext26d_32x4d.bt_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnext26d_32x4d-80fa48a3.pth,timm/seresnext26d_32x4d.bt_in1k,seresnext26d_32x4d,16809512,small,TRAINING_TYPE,ImageNet-1K
seresnext26t_32x4d.bt_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnext26tn_32x4d-569cb627.pth,timm/seresnext26t_32x4d.bt_in1k,seresnext26t_32x4d,16806976,small,TRAINING_TYPE,ImageNet-1K
seresnext26ts.ch_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/seresnext26ts_256-6f0d74a3.pth,timm/seresnext26ts.ch_in1k,seresnext26ts,10388064,small,TRAINING_TYPE,ImageNet-1K
seresnext50_32x4d.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_seresnext50_32x4d-90cf2d6e.pth,timm/seresnext50_32x4d.gluon_in1k,seresnext50_32x4d,27559896,small,TRAINING_TYPE,ImageNet-1K
seresnext50_32x4d.racm_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnext50_32x4d_racm-a304a460.pth,timm/seresnext50_32x4d.racm_in1k,seresnext50_32x4d,27559896,small,TRAINING_TYPE,ImageNet-1K
seresnext101_32x4d.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_seresnext101_32x4d-cf52900d.pth,timm/seresnext101_32x4d.gluon_in1k,seresnext101_32x4d,48955416,base,TRAINING_TYPE,ImageNet-1K
seresnext101_32x8d.ah_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/seresnext101_32x8d_ah-e6bc4c0a.pth,timm/seresnext101_32x8d.ah_in1k,seresnext101_32x8d,93569048,base,TRAINING_TYPE,ImageNet-1K
seresnext101_64x4d.gluon_in1k,https://github.com/rwightman/pytorch-pretrained-gluonresnet/releases/download/v0.1/gluon_seresnext101_64x4d-f9926f93.pth,timm/seresnext101_64x4d.gluon_in1k,seresnext101_64x4d,88232984,base,TRAINING_TYPE,ImageNet-1K
seresnext101d_32x8d.ah_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/seresnext101d_32x8d_ah-191d7b94.pth,timm/seresnext101d_32x8d.ah_in1k,seresnext101d_32x8d,93588280,base,TRAINING_TYPE,ImageNet-1K
seresnextaa101d_32x8d.ah_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/seresnextaa101d_32x8d_ah-83c8ae12.pth,timm/seresnextaa101d_32x8d.ah_in1k,seresnextaa101d_32x8d,93588280,base,TRAINING_TYPE,ImageNet-1K
seresnextaa101d_32x8d.sw_in12k,,timm/seresnextaa101d_32x8d.sw_in12k,seresnextaa101d_32x8d,115760509,large,TRAINING_TYPE,DATASET
seresnextaa101d_32x8d.sw_in12k_ft_in1k,,timm/seresnextaa101d_32x8d.sw_in12k_ft_in1k,seresnextaa101d_32x8d,93588280,base,TRAINING_TYPE,ImageNet-1K
seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,,timm/seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,seresnextaa101d_32x8d,93588280,base,TRAINING_TYPE,ImageNet-1K
seresnextaa201d_32x8d.sw_in12k,,timm/seresnextaa201d_32x8d.sw_in12k,seresnextaa201d_32x8d,171567133,large,TRAINING_TYPE,DATASET
seresnextaa201d_32x8d.sw_in12k_ft_in1k_384,,timm/seresnextaa201d_32x8d.sw_in12k_ft_in1k_384,seresnextaa201d_32x8d,149394904,large,TRAINING_TYPE,ImageNet-1K
shvit_s1.in1k,,timm/shvit_s1.in1k,shvit_s1,6330808,tiny,TRAINING_TYPE,ImageNet-1K
shvit_s2.in1k,,timm/shvit_s2.in1k,shvit_s2,11483072,small,TRAINING_TYPE,ImageNet-1K
shvit_s3.in1k,,timm/shvit_s3.in1k,shvit_s3,14245273,small,TRAINING_TYPE,ImageNet-1K
shvit_s4.in1k,,timm/shvit_s4.in1k,shvit_s4,16588484,small,TRAINING_TYPE,ImageNet-1K
skresnet18.ra_in1k,,timm/skresnet18.ra_in1k,skresnet18,11958056,small,TRAINING_TYPE,ImageNet-1K
skresnet34.ra_in1k,,timm/skresnet34.ra_in1k,skresnet34,22282376,small,TRAINING_TYPE,ImageNet-1K
skresnext50_32x4d.ra_in1k,,timm/skresnext50_32x4d.ra_in1k,skresnext50_32x4d,27479784,small,TRAINING_TYPE,ImageNet-1K
spnasnet_100.rmsp_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/spnasnet_100-048bc3f4.pth,timm/spnasnet_100.rmsp_in1k,spnasnet_100,4421616,tiny,TRAINING_TYPE,ImageNet-1K
starnet_s1.in1k,,timm/starnet_s1.in1k,starnet_s1,2869168,tiny,TRAINING_TYPE,ImageNet-1K
starnet_s2.in1k,,timm/starnet_s2.in1k,starnet_s2,3682024,tiny,TRAINING_TYPE,ImageNet-1K
starnet_s3.in1k,,timm/starnet_s3.in1k,starnet_s3,5750792,tiny,TRAINING_TYPE,ImageNet-1K
starnet_s4.in1k,,timm/starnet_s4.in1k,starnet_s4,7482728,tiny,TRAINING_TYPE,ImageNet-1K
swiftformer_l1.dist_in1k,,timm/swiftformer_l1.dist_in1k,swiftformer_l1,12057920,small,TRAINING_TYPE,ImageNet-1K
swiftformer_l3.dist_in1k,,timm/swiftformer_l3.dist_in1k,swiftformer_l3,28494736,small,TRAINING_TYPE,ImageNet-1K
swiftformer_s.dist_in1k,,timm/swiftformer_s.dist_in1k,swiftformer_s,6092128,tiny,TRAINING_TYPE,ImageNet-1K
swiftformer_xs.dist_in1k,,timm/swiftformer_xs.dist_in1k,swiftformer_xs,3475360,tiny,TRAINING_TYPE,ImageNet-1K
swin_base_patch4_window7_224.ms_in1k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_base_patch4_window7_224.pth,timm/swin_base_patch4_window7_224.ms_in1k,swin_base_patch4_window7_224,87768224,base,TRAINING_TYPE,ImageNet-1K
swin_base_patch4_window7_224.ms_in22k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_base_patch4_window7_224_22k.pth,timm/swin_base_patch4_window7_224.ms_in22k,swin_base_patch4_window7_224,109130249,large,TRAINING_TYPE,DATASET
swin_base_patch4_window7_224.ms_in22k_ft_in1k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_base_patch4_window7_224_22kto1k.pth,timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k,swin_base_patch4_window7_224,87768224,base,TRAINING_TYPE,ImageNet-1K
swin_base_patch4_window12_384.ms_in1k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_base_patch4_window12_384.pth,timm/swin_base_patch4_window12_384.ms_in1k,swin_base_patch4_window12_384,87903584,base,TRAINING_TYPE,ImageNet-1K
swin_base_patch4_window12_384.ms_in22k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_base_patch4_window12_384_22k.pth,timm/swin_base_patch4_window12_384.ms_in22k,swin_base_patch4_window12_384,109265609,large,TRAINING_TYPE,DATASET
swin_base_patch4_window12_384.ms_in22k_ft_in1k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_base_patch4_window12_384_22kto1k.pth,timm/swin_base_patch4_window12_384.ms_in22k_ft_in1k,swin_base_patch4_window12_384,87903584,base,TRAINING_TYPE,ImageNet-1K
swin_large_patch4_window7_224.ms_in22k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_large_patch4_window7_224_22k.pth,timm/swin_large_patch4_window7_224.ms_in22k,swin_large_patch4_window7_224,228565093,large,TRAINING_TYPE,DATASET
swin_large_patch4_window7_224.ms_in22k_ft_in1k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_large_patch4_window7_224_22kto1k.pth,timm/swin_large_patch4_window7_224.ms_in22k_ft_in1k,swin_large_patch4_window7_224,196532476,large,TRAINING_TYPE,ImageNet-1K
swin_large_patch4_window12_384.ms_in22k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_large_patch4_window12_384_22k.pth,timm/swin_large_patch4_window12_384.ms_in22k,swin_large_patch4_window12_384,228768133,large,TRAINING_TYPE,DATASET
swin_large_patch4_window12_384.ms_in22k_ft_in1k,https://github.com/SwinTransformer/storage/releases/download/v1.0.0/swin_large_patch4_window12_384_22kto1k.pth,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k,swin_large_patch4_window12_384,196735516,large,TRAINING_TYPE,ImageNet-1K
swin_s3_base_224.ms_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/s3_b-a1e95db4.pth,timm/swin_s3_base_224.ms_in1k,swin_s3_base_224,71125762,base,TRAINING_TYPE,ImageNet-1K
swin_s3_small_224.ms_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/s3_s-3bb4c69d.pth,timm/swin_s3_small_224.ms_in1k,swin_s3_small_224,49737298,base,TRAINING_TYPE,ImageNet-1K
swin_s3_tiny_224.ms_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/s3_t-1d53f6a8.pth,timm/swin_s3_tiny_224.ms_in1k,swin_s3_tiny_224,28328674,small,TRAINING_TYPE,ImageNet-1K
